Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 10:50:54,2019-04-17 10:50:56,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:50:56,2019-04-17 10:50:56,0.215s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:50:56,2019-04-17 10:50:57,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:50:57,2019-04-17 10:50:58,0.110s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:50:58,2019-04-17 10:50:59,1.004s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:50:59,2019-04-17 10:50:59,0.123s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:50:59,2019-04-17 10:50:59,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:51:01,2019-04-17 10:51:19,18.128s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:01,2019-04-17 10:51:01,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:01,2019-04-17 10:51:01,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:51:01,2019-04-17 10:51:01,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:01,2019-04-17 10:51:01,0.086s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:01,2019-04-17 10:51:02,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:02,2019-04-17 10:51:03,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:03,2019-04-17 10:51:03,0.105s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:03,2019-04-17 10:51:04,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:04,2019-04-17 10:51:04,0.102s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:04,2019-04-17 10:51:06,1.454s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:06,2019-04-17 10:51:06,0.613s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:06,2019-04-17 10:51:07,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:07,2019-04-17 10:51:07,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:07,2019-04-17 10:51:08,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:08,2019-04-17 10:51:08,0.130s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:08,2019-04-17 10:51:09,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:09,2019-04-17 10:51:10,0.724s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:10,2019-04-17 10:51:11,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:11,2019-04-17 10:51:11,0.272s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:11,2019-04-17 10:51:12,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:12,2019-04-17 10:51:13,0.082s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:13,2019-04-17 10:51:15,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:15,2019-04-17 10:51:15,0.113s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:15,2019-04-17 10:51:16,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:16,2019-04-17 10:51:16,0.099s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:16,2019-04-17 10:51:17,1.003s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:51:17,2019-04-17 10:51:17,0.073s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:17,2019-04-17 10:51:17,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:51:19,2019-04-17 10:51:36,16.629s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:19,2019-04-17 10:51:19,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:19,2019-04-17 10:51:19,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:51:19,2019-04-17 10:51:19,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:19,2019-04-17 10:51:19,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:19,2019-04-17 10:51:20,1.001s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:20,2019-04-17 10:51:21,1.004s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:21,2019-04-17 10:51:21,0.080s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:21,2019-04-17 10:51:22,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:22,2019-04-17 10:51:22,0.085s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:22,2019-04-17 10:51:23,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:23,2019-04-17 10:51:23,0.073s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:23,2019-04-17 10:51:24,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:24,2019-04-17 10:51:24,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:24,2019-04-17 10:51:25,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:25,2019-04-17 10:51:26,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:26,2019-04-17 10:51:27,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:27,2019-04-17 10:51:27,0.269s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:27,2019-04-17 10:51:28,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:28,2019-04-17 10:51:28,0.261s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:28,2019-04-17 10:51:29,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:29,2019-04-17 10:51:29,0.071s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:29,2019-04-17 10:51:31,2.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:51:31,2019-04-17 10:51:31,0.116s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:31,2019-04-17 10:51:32,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:32,2019-04-17 10:51:32,0.066s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:32,2019-04-17 10:51:33,1.001s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 10:51:33,2019-04-17 10:51:33,0.047s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:33,2019-04-17 10:51:33,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 10:51:36,2019-04-17 10:51:52,16.622s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:36,2019-04-17 10:51:36,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 10:51:36,2019-04-17 10:51:36,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 10:51:36,2019-04-17 10:51:36,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:36,2019-04-17 10:51:36,0.072s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:36,2019-04-17 10:51:37,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:37,2019-04-17 10:51:38,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:38,2019-04-17 10:51:38,0.068s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:51:38,2019-04-17 10:51:39,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:51:39,2019-04-17 10:51:39,0.103s,PASSED
