Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Test Cases/002_System_,Manage/001_User_Manage/005_Verify_search_Result",Chrome 73.0.3683.75,"1.验证关键词与姓名一列中的结果是否匹配，是否支持模糊搜索；
2.验证支持姓名模糊搜索，还是整个列表中的所有数据模糊匹配。",2019-04-17 14:23:31,2019-04-17 14:24:21,49.656s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:23:31,2019-04-17 14:23:31,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:23:31,2019-04-17 14:23:43,11.825s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:23:43,2019-04-17 14:23:44,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:23:44,2019-04-17 14:23:44,0.106s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:23:44,2019-04-17 14:23:45,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:23:45,2019-04-17 14:23:45,0.115s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:23:45,2019-04-17 14:23:46,1.002s,PASSED
comment,Chrome 73.0.3683.75,,2019-04-17 14:23:46,2019-04-17 14:23:46,0.002s,PASSED
verifyElementPresent,Chrome 73.0.3683.75,,2019-04-17 14:23:46,2019-04-17 14:23:46,0.034s,PASSED
Statement - table = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/table),Chrome 73.0.3683.75,,2019-04-17 14:23:46,2019-04-17 14:23:46,0.005s,PASSED
Statement - println(table),Chrome 73.0.3683.75,,2019-04-17 14:23:46,2019-04-17 14:23:46,0.004s,PASSED
"Statement - TableRows = CustomKeywords.custom_keyword.WebUICustomKeywords.getHtmlTableRows(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Syetem_settings/User_Manage/Search/table), ""tbody"")",Chrome 73.0.3683.75,,2019-04-17 14:23:46,2019-04-17 14:23:47,0.091s,PASSED
Statement - TableRows_All = TableRows.size(),Chrome 73.0.3683.75,,2019-04-17 14:23:47,2019-04-17 14:23:47,0.001s,PASSED
Statement - println(TableRows_All),Chrome 73.0.3683.75,,2019-04-17 14:23:47,2019-04-17 14:23:47,0.001s,PASSED
"Statement - For ([i = 1, i <= TableRows_All, (i++)])",Chrome 73.0.3683.75,,2019-04-17 14:23:47,2019-04-17 14:23:50,3.507s,PASSED
"Statement - For ([i = 1, i <= TableRows_All, (i++)])",Chrome 73.0.3683.75,,2019-04-17 14:23:50,2019-04-17 14:24:18,27.789s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:18,2019-04-17 14:24:19,0.784s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/006_paging_verify",Chrome 73.0.3683.75,1.验证分页功能是否正常,2019-04-17 14:24:21,2019-04-17 14:24:43,22.211s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:21,2019-04-17 14:24:21,0.002s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:21,2019-04-17 14:24:33,11.604s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:24:33,2019-04-17 14:24:34,1.001s,PASSED
"Statement - value = [""10"", ""20"", ""30"", ""40"", ""50"", ""60"", ""70"", ""80"", ""90""]",Chrome 73.0.3683.75,,2019-04-17 14:24:34,2019-04-17 14:24:34,0.001s,PASSED
Statement - For (def b : value),Chrome 73.0.3683.75,,2019-04-17 14:24:34,2019-04-17 14:24:41,7.348s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:41,2019-04-17 14:24:41,0.002s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/007_page_default",Chrome 73.0.3683.75,验证分页的设置是否为恢复默认,2019-04-17 14:24:43,2019-04-17 14:26:43,2m - 0.262s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:43,2019-04-17 14:24:43,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:24:43,2019-04-17 14:24:56,12.665s,PASSED
verifyOptionSelectedByValue,Chrome 73.0.3683.75,,2019-04-17 14:24:56,2019-04-17 14:24:57,0.900s,PASSED
"Statement - value = [""10"", ""20"", ""30"", ""40"", ""50""]",Chrome 73.0.3683.75,,2019-04-17 14:24:57,2019-04-17 14:24:57,0.001s,PASSED
Statement - For (def b : value),Chrome 73.0.3683.75,,2019-04-17 14:24:57,2019-04-17 14:26:41,1m - 44.378s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:26:41,2019-04-17 14:26:41,0.004s,PASSED
