Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:30,2019-04-17 14:53:32,2.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:32,2019-04-17 14:53:32,0.205s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:32,2019-04-17 14:53:33,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:33,2019-04-17 14:53:33,0.098s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:33,2019-04-17 14:53:34,1.008s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:53:34,2019-04-17 14:53:35,0.074s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:35,2019-04-17 14:53:35,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:53:37,2019-04-17 14:53:53,16.518s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:37,2019-04-17 14:53:37,0.008s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:37,2019-04-17 14:53:37,0.018s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 14:53:37,2019-04-17 14:53:37,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:37,2019-04-17 14:53:37,0.074s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:37,2019-04-17 14:53:38,1.004s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:38,2019-04-17 14:53:39,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:39,2019-04-17 14:53:39,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:39,2019-04-17 14:53:40,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:40,2019-04-17 14:53:40,0.086s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:40,2019-04-17 14:53:41,1.005s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:41,2019-04-17 14:53:41,0.095s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:41,2019-04-17 14:53:42,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:42,2019-04-17 14:53:42,0.193s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:42,2019-04-17 14:53:43,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:43,2019-04-17 14:53:43,0.129s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:43,2019-04-17 14:53:44,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:44,2019-04-17 14:53:45,0.204s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:45,2019-04-17 14:53:46,1.005s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:46,2019-04-17 14:53:46,0.103s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:46,2019-04-17 14:53:47,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:47,2019-04-17 14:53:47,0.113s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:47,2019-04-17 14:53:49,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 14:53:49,2019-04-17 14:53:49,0.151s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:49,2019-04-17 14:53:50,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:50,2019-04-17 14:53:50,0.099s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:50,2019-04-17 14:53:51,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 14:53:51,2019-04-17 14:53:51,0.059s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:51,2019-04-17 14:53:51,0.006s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 14:53:53,2019-04-17 14:54:10,16.647s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:53,2019-04-17 14:53:53,0.005s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 14:53:53,2019-04-17 14:53:53,0.001s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 14:53:53,2019-04-17 14:53:53,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 14:53:53,2019-04-17 14:53:53,0.090s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 14:53:53,2019-04-17 14:53:54,1.002s,PASSED
