Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:20,2019-04-17 11:38:20,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:20,2019-04-17 11:38:21,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:21,2019-04-17 11:38:21,0.101s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:21,2019-04-17 11:38:22,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:22,2019-04-17 11:38:22,0.161s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:22,2019-04-17 11:38:24,2.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:38:24,2019-04-17 11:38:24,0.119s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:24,2019-04-17 11:38:25,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:25,2019-04-17 11:38:25,0.088s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:25,2019-04-17 11:38:26,1.002s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:38:26,2019-04-17 11:38:26,0.056s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:26,2019-04-17 11:38:26,0.003s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:38:28,2019-04-17 11:38:45,16.599s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:28,2019-04-17 11:38:29,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:38:29,2019-04-17 11:38:29,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:38:29,2019-04-17 11:38:29,0.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:29,2019-04-17 11:38:29,0.077s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:29,2019-04-17 11:38:30,1.002s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:38:30,2019-04-17 11:38:31,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:38:31,2019-04-17 11:38:31,0.101s,PASSED
