Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/001_Login_Home/003_Login,Chrome 73.0.3683.75,正常登录（不记住密码）,2019-04-18 09:52:11,2019-04-18 09:52:22,11.158s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:11,2019-04-18 09:52:11,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:11,2019-04-18 09:52:15,3.462s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-18 09:52:15,2019-04-18 09:52:16,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-18 09:52:16,2019-04-18 09:52:16,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-18 09:52:16,2019-04-18 09:52:17,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-18 09:52:17,2019-04-18 09:52:17,0.113s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-18 09:52:17,2019-04-18 09:52:18,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-18 09:52:18,2019-04-18 09:52:18,0.078s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-18 09:52:18,2019-04-18 09:52:19,1.002s,PASSED
"Statement - R = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotChecked(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Login/remember_password), 10)",Chrome 73.0.3683.75,,2019-04-18 09:52:19,2019-04-18 09:52:19,0.050s,PASSED
Statement - If (R),Chrome 73.0.3683.75,,2019-04-18 09:52:19,2019-04-18 09:52:19,0.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-18 09:52:19,2019-04-18 09:52:19,0.065s,PASSED
"Statement - a = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(homepage/a_homepage), 40)",Chrome 73.0.3683.75,,2019-04-18 09:52:19,2019-04-18 09:52:20,0.581s,PASSED
Statement - If (a),Chrome 73.0.3683.75,,2019-04-18 09:52:20,2019-04-18 09:52:20,0.385s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:20,2019-04-18 09:52:20,0.004s,PASSED
,,,,,,
Test Cases/001_Login_Home/004_Forget_Login,Chrome 73.0.3683.75,验证记住密码功能是否正常,2019-04-18 09:52:22,2019-04-18 09:52:32,9.665s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:22,2019-04-18 09:52:22,0.003s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:22,2019-04-18 09:52:30,7.452s,FAILED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-18 09:52:30,2019-04-18 09:52:30,0.003s,PASSED
